Before Time : Sun Sep 08 17:54:40 2019

266,18,19,265,64,14,190,207,146,165,,266,190,19,265,165,207,146,14,64,18,,352,3628800
58,234,14,29,23,114,97,76,274,294,,58,234,274,29,23,76,114,14,97,294,,482,3628800
94,178,256,275,14,287,50,127,110,221,,94,178,256,275,14,287,221,127,110,50,,348,3628800
83,133,57,291,146,162,153,276,114,14,,83,133,57,14,146,162,153,114,291,276,,424,3628800
130,85,223,180,220,264,244,229,114,14,,130,85,14,180,220,264,229,114,223,244,,384,3628800
14,299,122,288,165,208,152,211,112,290,,14,299,290,288,211,208,152,112,122,165,,406,3628800
154,176,72,44,126,244,93,16,37,80,,154,176,72,93,126,244,44,37,16,80,,322,3628800
124,134,16,115,225,63,150,249,77,263,,124,134,16,115,77,63,225,249,150,263,,276,3628800
74,17,275,64,111,107,169,299,230,255,,74,17,275,64,111,107,255,299,230,169,,294,3628800
50,247,18,252,293,299,272,88,71,98,,50,71,18,98,293,272,88,247,252,299,,422,3628800
57,110,18,143,98,177,183,213,249,279,,57,110,18,143,98,177,183,213,249,279,,492,3628800
269,69,262,138,180,74,93,205,140,18,,269,205,262,138,180,74,69,93,140,18,,394,3628800
18,130,267,208,100,197,132,149,199,227,,18,130,267,227,100,197,132,149,208,199,,340,3628800
216,132,106,19,119,47,147,142,185,248,,216,185,106,19,119,47,132,248,147,142,,354,3628800
63,95,226,73,49,72,19,296,131,261,,63,95,226,73,49,19,72,131,296,261,,276,3628800
276,64,104,68,48,20,139,254,75,295,,276,64,104,68,48,20,75,254,139,295,,294,3628800
97,189,254,167,20,138,231,249,280,187,,97,189,249,167,187,138,254,280,231,20,,362,3628800
141,75,293,57,21,143,73,108,276,87,,141,75,73,57,87,143,293,276,21,108,,408,3628800
148,22,39,217,196,273,247,223,253,182,,148,22,39,217,247,273,182,223,196,253,,394,3628800
106,72,67,237,235,87,22,241,234,104,,106,104,67,237,241,87,22,72,235,234,,386,3628800
162,181,135,199,273,22,84,288,143,267,,162,181,135,199,288,84,143,267,273,22,,254,3628800
259,23,92,100,165,101,40,280,57,290,,259,280,92,100,165,101,23,40,57,290,,316,3628800
168,166,246,220,87,141,51,24,65,80,,168,166,246,220,87,51,141,65,24,80,,344,3628800
24,74,172,197,280,271,276,173,249,296,,24,74,172,197,249,271,280,276,173,296,,350,3628800
239,28,25,104,144,243,127,180,80,85,,239,28,80,104,144,243,25,85,127,180,,364,3628800
206,284,128,28,160,180,86,293,268,36,,206,293,128,28,36,86,284,160,180,268,,356,3628800
232,85,212,298,28,229,180,240,56,261,,232,85,212,298,261,229,28,56,240,180,,330,3628800
112,82,83,240,219,169,28,113,212,181,,112,82,83,113,219,212,28,240,181,169,,422,3628800
284,56,29,227,265,251,262,234,283,205,,284,283,29,227,265,262,251,56,234,205,,380,3628800
67,199,254,129,95,251,29,194,277,182,,67,199,194,129,95,251,277,254,182,29,,310,3628800
31,262,253,62,55,106,80,250,127,67,,31,262,253,250,55,80,62,106,67,127,,354,3628800
32,245,300,149,215,166,190,195,85,138,,32,245,300,190,215,166,195,149,85,138,,324,3628800
206,192,223,53,177,80,198,118,248,33,,206,198,223,248,177,80,192,53,33,118,,406,3628800
34,95,198,117,144,208,178,190,159,99,,34,95,198,190,144,208,178,117,99,159,,368,3628800
36,298,38,250,113,253,206,74,67,158,,36,298,206,250,113,74,38,67,253,158,,356,3628800
85,192,230,39,103,88,45,148,300,61,,85,192,230,39,61,148,300,103,88,45,,352,3628800
90,231,71,69,39,110,50,222,286,70,,90,50,71,70,39,110,222,69,231,286,,370,3628800
165,39,153,137,249,72,203,184,67,233,,165,39,153,137,249,184,203,72,67,233,,296,3628800
140,111,245,98,40,156,60,115,161,92,,140,111,245,98,156,40,92,115,161,60,,282,3628800
40,165,157,137,163,91,203,184,244,93,,40,93,157,137,163,184,203,91,165,244,,332,3628800
40,117,284,144,124,257,151,285,191,163,,40,117,284,285,124,257,191,144,151,163,,392,3628800
43,54,250,184,109,85,146,190,129,223,,43,54,250,190,109,184,85,129,146,223,,358,3628800
270,60,171,95,103,138,234,45,241,106,,270,234,171,241,103,138,95,60,45,106,,398,3628800
216,121,297,282,277,46,226,221,223,292,,216,121,297,292,277,46,226,223,282,221,,316,3628800
47,276,103,151,150,112,166,85,257,115,,47,276,103,151,150,112,166,85,257,115,,298,3628800
48,74,267,254,137,295,237,94,221,104,,48,94,267,237,137,295,254,221,74,104,,402,3628800
133,50,108,282,49,109,219,240,256,196,,133,50,108,282,219,109,49,256,240,196,,352,3628800
131,130,288,289,148,49,167,80,72,273,,131,130,288,167,148,49,72,80,289,273,,384,3628800
50,240,62,150,209,109,291,245,255,139,,50,240,291,150,209,245,62,109,255,139,,426,3628800
80,155,262,52,205,59,190,230,110,265,,80,155,262,230,205,190,59,52,110,265,,382,3628800
284,52,61,137,215,93,169,148,222,144,,284,222,61,137,215,93,52,169,148,144,,236,3628800
54,124,235,86,215,191,58,172,276,156,,54,124,235,172,215,276,58,86,191,156,,352,3628800
190,155,117,203,205,54,115,211,121,283,,190,155,117,115,205,211,203,283,121,54,,426,3628800
112,253,145,56,178,152,283,230,140,66,,112,253,283,56,66,152,145,140,178,230,,388,3628800
74,174,134,194,90,123,66,57,179,198,,74,66,134,194,90,57,123,174,198,179,,306,3628800
249,95,221,101,144,186,122,57,200,279,,249,279,221,101,144,186,95,122,200,57,,298,3628800
75,294,239,58,261,181,165,270,268,240,,75,294,239,268,261,165,270,240,181,58,,332,3628800
195,60,131,69,213,133,71,129,209,202,,195,60,71,69,213,133,131,129,209,202,,296,3628800
67,247,61,214,148,235,257,237,118,291,,67,247,61,214,148,235,257,237,118,291,,254,3628800
61,68,226,153,193,180,227,80,126,183,,61,68,226,227,193,183,153,180,126,80,,326,3628800
235,94,92,277,117,177,85,123,64,232,,235,232,92,277,117,85,177,123,94,64,,352,3628800
120,190,67,126,261,147,103,217,104,224,,120,103,67,126,261,224,190,217,104,147,,376,3628800
167,78,280,152,168,243,92,68,184,88,,167,78,68,152,168,243,92,280,184,88,,334,3628800
68,167,295,81,128,84,89,279,111,256,,68,167,256,81,128,84,111,89,295,279,,338,3628800
69,127,281,211,113,298,132,287,213,233,,69,127,281,213,113,132,211,298,287,233,,334,3628800
118,230,70,103,108,134,111,170,87,83,,118,111,70,103,108,134,230,170,87,83,,296,3628800
75,89,264,155,153,280,146,297,283,151,,75,89,264,283,153,280,155,151,146,297,,328,3628800
219,92,143,233,76,114,126,83,116,103,,219,92,143,233,76,103,126,116,114,83,,330,3628800
77,92,177,88,148,146,231,239,270,217,,77,92,177,231,148,146,88,217,270,239,,366,3628800
197,231,124,189,224,79,276,172,261,114,,197,231,261,189,224,276,172,114,124,79,,304,3628800
241,149,80,91,290,282,95,258,192,107,,241,149,80,95,290,258,91,282,192,107,,346,3628800
255,170,272,92,132,153,253,187,287,146,,255,253,272,92,132,153,170,187,287,146,,266,3628800
181,107,138,124,284,198,241,234,265,210,,181,107,138,124,284,241,234,265,210,198,,270,3628800
After Time : Sun Sep 08 17:55:36 2019

seconds=56.000000
