13,78,202,116,270,197,206,257,181,286,,116,257,78,197,286,270,202,181,13,206,,454,1
133,17,148,14,136,225,231,179,28,93,,148,28,136,225,231,17,179,14,93,133,,364,1
266,18,19,265,64,14,190,207,146,165,,19,190,266,265,207,14,18,64,146,165,,402,1
58,234,14,29,23,114,97,76,274,294,,274,23,234,294,14,76,29,114,97,58,,486,1
94,178,256,275,14,287,50,127,110,221,,50,94,127,221,178,275,256,14,110,287,,380,1
83,133,57,291,146,162,153,276,114,14,,291,153,57,162,83,14,114,146,276,133,,440,1
130,85,223,180,220,264,244,229,114,14,,220,85,180,130,223,229,114,264,14,244,,406,1
14,299,122,288,165,208,152,211,112,290,,288,211,165,112,122,290,14,299,152,208,,466,1
154,176,72,44,126,244,93,16,37,80,,154,93,37,72,16,126,244,80,176,44,,368,1
124,134,16,115,225,63,150,249,77,263,,124,16,77,249,263,63,134,115,225,150,,312,1
74,17,275,64,111,107,169,299,230,255,,17,107,111,169,74,230,299,255,275,64,,328,1
50,247,18,252,293,299,272,88,71,98,,18,252,71,98,247,299,88,50,272,293,,438,1
57,110,18,143,98,177,183,213,249,279,,213,18,57,183,249,279,98,110,177,143,,494,1
269,69,262,138,180,74,93,205,140,18,,18,74,138,180,205,93,262,140,69,269,,404,1
18,130,267,208,100,197,132,149,199,227,,267,208,132,18,199,149,197,130,100,227,,366,1
216,132,106,19,119,47,147,142,185,248,,142,132,119,185,248,147,216,106,19,47,,372,1
63,95,226,73,49,72,19,296,131,261,,63,296,261,226,95,72,19,49,73,131,,338,1
276,64,104,68,48,20,139,254,75,295,,75,68,104,20,48,64,254,276,139,295,,344,1
97,189,254,167,20,138,231,249,280,187,,20,167,189,231,187,97,249,138,280,254,,402,1
141,75,293,57,21,143,73,108,276,87,,21,293,75,73,141,108,87,57,276,143,,424,1
148,22,39,217,196,273,247,223,253,182,,253,217,196,273,182,39,22,148,223,247,,404,1
106,72,67,237,235,87,22,241,234,104,,241,104,234,106,22,237,67,235,72,87,,414,1
162,181,135,199,273,22,84,288,143,267,,267,288,84,135,162,199,181,22,143,273,,308,1
259,23,92,100,165,101,40,280,57,290,,280,40,92,259,101,57,23,100,165,290,,368,1
168,166,246,220,87,141,51,24,65,80,,168,80,166,246,87,51,24,220,65,141,,348,1
24,74,172,197,280,271,276,173,249,296,,276,296,197,24,280,173,271,249,74,172,,396,1
239,28,25,104,144,243,127,180,80,85,,127,243,85,80,180,25,28,144,239,104,,418,1
206,284,128,28,160,180,86,293,268,36,,293,36,28,180,268,160,206,86,284,128,,396,1
232,85,212,298,28,229,180,240,56,261,,229,298,232,28,212,85,240,56,180,261,,354,1
112,82,83,240,219,169,28,113,212,181,,181,240,28,219,169,113,82,83,212,112,,442,1
284,56,29,227,265,251,262,234,283,205,,56,29,284,283,234,227,251,205,265,262,,404,1
67,199,254,129,95,251,29,194,277,182,,182,277,95,29,251,199,194,67,129,254,,370,1
31,262,253,62,55,106,80,250,127,67,,262,253,62,80,250,55,67,127,31,106,,396,1
32,245,300,149,215,166,190,195,85,138,,190,215,166,32,138,149,195,300,245,85,,402,1
206,192,223,53,177,80,198,118,248,33,,223,53,33,248,80,192,118,198,177,206,,448,1
34,95,198,117,144,208,178,190,159,99,,190,208,178,159,34,95,198,117,144,99,,374,1
36,298,38,250,113,253,206,74,67,158,,253,36,206,298,74,158,67,113,38,250,,418,1
85,192,230,39,103,88,45,148,300,61,,39,88,300,61,85,230,148,192,45,103,,390,1
90,231,71,69,39,110,50,222,286,70,,71,69,39,231,222,90,286,70,110,50,,376,1
165,39,153,137,249,72,203,184,67,233,,137,233,67,72,184,153,203,39,249,165,,354,1
140,111,245,98,40,156,60,115,161,92,,115,245,161,40,140,60,156,98,111,92,,332,1
40,165,157,137,163,91,203,184,244,93,,165,137,203,93,40,184,244,91,163,157,,366,1
40,117,284,144,124,257,151,285,191,163,,144,117,191,151,40,163,124,285,284,257,,432,1
43,54,250,184,109,85,146,190,129,223,,129,190,250,43,146,109,54,184,85,223,,388,1
270,60,171,95,103,138,234,45,241,106,,60,45,138,270,171,234,241,106,103,95,,430,1
216,121,297,282,277,46,226,221,223,292,,297,223,221,292,46,277,121,216,282,226,,328,1
47,276,103,151,150,112,166,85,257,115,,276,150,85,112,166,47,103,257,115,151,,334,1
48,74,267,254,137,295,237,94,221,104,,137,267,295,221,74,94,104,237,48,254,,412,1
133,50,108,282,49,109,219,240,256,196,,109,50,133,219,196,108,49,240,256,282,,386,1
131,130,288,289,148,49,167,80,72,273,,80,130,288,49,167,72,289,273,131,148,,400,1
50,240,62,150,209,109,291,245,255,139,,150,139,240,62,50,291,245,109,255,209,,438,1
80,155,262,52,205,59,190,230,110,265,,59,262,52,265,110,230,190,155,80,205,,400,1
284,52,61,137,215,93,169,148,222,144,,222,215,169,148,52,144,61,137,93,284,,274,1
54,124,235,86,215,191,58,172,276,156,,58,276,54,86,235,156,215,191,172,124,,426,1
190,155,117,203,205,54,115,211,121,283,,203,115,117,283,54,205,155,121,190,211,,436,1
112,253,145,56,178,152,283,230,140,66,,140,56,253,230,178,145,66,152,112,283,,420,1
74,174,134,194,90,123,66,57,179,198,,194,134,174,90,198,57,66,179,123,74,,318,1
249,95,221,101,144,186,122,57,200,279,,200,144,122,101,57,249,186,221,279,95,,360,1
75,294,239,58,261,181,165,270,268,240,,75,270,294,181,239,268,58,240,261,165,,366,1
195,60,131,69,213,133,71,129,209,202,,71,202,69,213,195,209,60,129,133,131,,332,1
67,247,61,214,148,235,257,237,118,291,,148,61,67,291,214,237,235,118,247,257,,346,1
61,68,226,153,193,180,227,80,126,183,,183,61,153,226,126,227,80,68,180,193,,338,1
235,94,92,277,117,177,85,123,64,232,,85,64,117,92,123,177,94,277,235,232,,378,1
120,190,67,126,261,147,103,217,104,224,,67,217,104,224,147,103,120,126,190,261,,388,1
167,78,280,152,168,243,92,68,184,88,,152,88,168,78,243,68,280,92,184,167,,404,1
68,167,295,81,128,84,89,279,111,256,,279,84,68,128,81,89,111,256,167,295,,364,1
69,127,281,211,113,298,132,287,213,233,,281,113,287,233,69,211,132,127,298,213,,366,1
118,230,70,103,108,134,111,170,87,83,,103,170,230,83,87,111,134,108,118,70,,330,1
75,89,264,155,153,280,146,297,283,151,,280,155,146,89,283,75,297,151,153,264,,404,1
219,92,143,233,76,114,126,83,116,103,,76,114,83,219,116,143,103,92,126,233,,374,1
77,92,177,88,148,146,231,239,270,217,,239,177,217,146,148,92,270,77,88,231,,450,1
197,231,124,189,224,79,276,172,261,114,,276,197,231,114,124,224,172,261,79,189,,348,1
241,149,80,91,290,282,95,258,192,107,,258,192,91,149,290,107,241,95,80,282,,380,1
255,170,272,92,132,153,253,187,287,146,,287,187,92,132,253,146,170,255,153,272,,308,1
181,107,138,124,284,198,241,234,265,210,,198,181,284,107,138,210,234,124,265,241,,344,1
