06,236,249,244,47,203,41,219,232,273,42,,203,244,219,42,47,249,236,273,232,06,41,,464,1
284,155,166,119,248,188,07,209,291,205,08,,284,08,291,248,119,166,209,188,07,155,205,,420,1
07,219,271,46,295,286,158,109,190,254,197,,295,219,46,254,197,109,286,07,190,271,158,,402,1
07,109,221,174,60,287,151,101,63,107,242,,101,107,60,287,63,242,174,07,151,221,109,,412,1
189,31,17,196,88,08,183,155,87,49,287,,155,196,31,88,287,08,183,17,189,49,87,,434,1
38,25,196,181,126,109,159,290,250,255,10,,181,38,159,196,250,25,109,255,290,10,126,,470,1
10,162,295,214,55,136,109,76,33,286,212,,76,10,109,162,286,33,136,212,214,295,55,,472,1
12,97,276,186,164,227,116,224,59,170,226,,186,164,116,170,97,227,276,12,59,226,224,,364,1
263,239,68,125,221,297,12,199,149,126,277,,126,12,68,125,263,297,277,239,149,221,199,,440,1
184,279,99,26,201,280,260,183,195,13,18,,18,184,195,279,201,13,26,183,260,99,280,,404,1
241,152,184,103,121,135,270,188,192,258,13,,121,192,13,103,258,135,241,270,184,188,152,,418,1
22,212,104,56,266,27,14,158,254,299,145,,212,299,104,22,266,56,14,254,158,27,145,,356,1
243,138,14,78,84,61,121,205,26,246,256,,26,243,138,61,121,14,256,205,84,78,246,,414,1
103,26,192,149,135,130,224,14,169,226,243,,226,135,103,130,192,14,149,169,243,26,224,,408,1
226,65,178,155,93,137,146,94,15,135,68,,155,94,65,137,226,68,15,146,135,93,178,,462,1
99,218,266,140,107,194,84,146,217,255,15,,140,194,218,146,107,217,255,15,84,266,99,,412,1
200,16,283,21,88,297,222,31,132,32,188,,132,88,188,200,297,21,283,32,222,16,31,,442,1
183,105,298,47,173,67,16,239,264,45,276,,298,276,45,183,47,264,173,16,105,239,67,,426,1
148,36,41,44,230,82,191,286,224,17,150,,150,44,224,17,191,148,41,82,36,230,286,,430,1
225,108,220,253,17,214,271,100,266,146,161,,17,100,266,108,271,146,225,161,253,214,220,,436,1
22,26,33,257,43,18,290,188,151,168,93,,257,290,33,93,43,22,18,151,168,26,188,,460,1
24,158,236,223,18,219,90,164,265,296,106,,219,265,296,24,106,90,158,18,236,223,164,,384,1
168,136,228,246,33,41,212,216,184,18,235,,18,41,228,246,216,136,212,235,184,168,33,,508,1
203,98,47,149,172,124,127,18,59,123,282,,203,124,172,98,282,123,127,18,149,59,47,,390,1
258,126,199,93,175,271,300,257,18,68,239,,257,199,68,175,300,271,18,126,93,258,239,,402,1
18,143,151,267,102,236,160,103,134,235,294,,102,134,103,18,236,235,151,294,160,143,267,,392,1
187,35,39,19,193,147,250,75,208,52,104,,75,193,187,250,35,39,19,104,147,52,208,,310,1
175,222,185,297,228,147,200,40,19,221,149,,222,40,228,185,19,149,221,175,297,147,200,,340,1
180,19,81,162,265,108,245,196,144,285,45,,196,162,265,245,108,144,180,19,285,45,81,,432,1
139,171,20,73,64,183,88,108,69,114,152,,171,183,152,139,64,20,114,73,88,108,69,,454,1
300,142,78,26,182,105,197,185,274,167,21,,142,274,185,26,105,167,182,197,78,21,300,,480,1
75,24,22,300,257,137,244,182,291,266,115,,22,115,182,300,24,266,75,291,244,137,257,,424,1
22,297,127,66,164,148,240,272,29,180,34,,22,240,66,180,148,272,127,34,297,164,29,,392,1
146,105,158,119,265,251,23,52,200,143,47,,52,265,105,200,23,47,251,143,158,146,119,,330,1
135,173,146,143,132,209,75,261,80,23,193,,132,193,135,75,23,146,80,143,261,173,209,,356,1
24,229,204,224,82,35,135,30,223,119,103,,223,119,103,24,224,82,135,35,229,204,30,,412,1
268,142,204,63,85,117,252,37,221,24,33,,117,37,204,63,24,85,33,221,252,142,268,,500,1
53,61,225,254,25,149,184,145,124,277,28,,184,149,145,25,61,124,254,53,225,28,277,,388,1
190,59,290,25,56,72,244,275,267,101,66,,267,244,72,66,190,25,101,56,290,275,59,,496,1
300,26,178,42,250,184,124,50,246,57,168,,26,57,178,124,50,300,42,246,168,184,250,,518,1
60,112,75,297,190,102,27,63,87,287,172,,112,63,102,87,287,172,27,75,60,190,297,,394,1
88,191,146,63,247,141,34,150,28,232,113,,63,232,146,141,191,28,247,113,34,88,150,,430,1
29,38,36,267,149,33,76,148,59,169,127,,148,169,33,127,267,36,149,59,38,76,29,,396,1
171,197,38,133,244,80,30,206,135,253,274,,80,171,30,133,197,274,253,38,135,244,206,,430,1
240,81,270,132,278,32,157,208,284,294,289,,157,294,284,208,289,240,32,81,270,278,132,,492,1
205,72,253,102,141,83,33,271,41,261,284,,41,205,33,83,253,102,261,72,271,141,284,,446,1
33,118,168,269,89,289,170,62,216,196,80,,170,269,62,216,168,89,80,289,33,118,196,,396,1
35,182,212,171,65,240,242,179,187,40,80,,40,240,179,80,65,182,212,242,35,187,171,,316,1
95,47,275,36,170,210,176,257,293,278,256,,293,36,275,170,47,256,210,176,257,95,278,,376,1
38,239,123,142,216,77,175,154,158,247,104,,154,123,216,77,175,142,38,104,239,158,247,,422,1
155,92,38,259,246,212,131,218,222,265,204,,155,92,212,246,131,38,204,259,265,218,222,,400,1
252,200,128,89,187,281,40,203,153,279,177,,281,252,89,128,187,203,200,177,40,279,153,,438,1
152,82,43,125,90,192,197,83,41,185,219,,197,83,43,185,125,152,82,192,90,41,219,,394,1
174,43,136,217,175,151,207,141,102,205,181,,205,151,141,43,136,181,174,217,207,102,175,,414,1
108,264,44,261,255,46,59,191,150,168,155,,44,150,59,261,255,155,46,264,191,168,108,,398,1
282,288,296,237,181,195,174,102,113,201,46,,102,46,113,237,181,288,296,195,282,174,201,,408,1
190,221,287,110,210,123,50,228,65,250,87,,287,250,210,87,65,228,50,123,110,221,190,,362,1
292,271,257,207,70,299,63,53,57,168,290,,299,292,168,290,57,207,53,63,271,257,70,,362,1
238,90,102,166,149,205,98,53,247,241,187,,205,238,166,53,241,90,102,247,149,187,98,,468,1
200,189,95,298,152,280,55,260,266,290,271,,260,95,189,290,200,55,152,280,298,271,266,,412,1
142,270,214,286,240,267,272,59,56,65,188,,56,270,240,188,65,214,272,267,142,286,59,,400,1
80,112,109,146,262,176,213,59,255,256,60,,176,256,262,109,59,255,146,60,80,213,112,,376,1
237,292,182,155,251,252,66,272,264,261,254,,272,254,182,66,155,261,264,237,292,252,251,,484,1
68,84,89,92,131,141,246,180,214,138,238,,138,180,214,131,238,89,84,68,141,92,246,,446,1
129,190,278,299,226,182,91,234,71,240,144,,299,240,226,91,129,278,182,144,190,234,71,,376,1
73,139,160,256,209,159,205,234,79,110,279,,160,139,110,159,79,205,279,209,234,73,256,,332,1
258,165,149,269,120,137,138,76,75,80,107,,80,76,120,75,258,149,165,107,137,269,138,,344,1
229,183,152,218,226,77,259,84,199,185,281,,218,259,185,77,84,152,229,226,281,183,199,,386,1
176,260,180,207,128,140,155,236,227,82,282,,236,140,128,282,180,176,207,155,227,260,82,,444,1
253,169,161,205,202,268,200,228,233,159,149,,268,202,233,205,200,169,159,149,228,161,253,,308,1
